id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,is_active,platform,cmc_rank,is_fiat,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.last_updated
2010,Cardano,ADA,cardano,297,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'binance-smart-chain']",45000000000.0,32127741925.079,33005080086.445,1,,3,0,2021-08-20T00:48:11.000Z,2.4118969680913,8405599532.221721,-0.03107299,10.9605907,28.55267786,131.37994302,69.85054545,53.56489867,77488803340.71779,3.8008,108535363564.11,2021-08-20T00:48:11.000Z
1,Bitcoin,BTC,bitcoin,8927,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channels', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'galaxy-digital-portfolio', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",21000000.0,18791243.0,18791243.0,1,,1,0,2021-08-20T00:54:02.000Z,47118.35149809716,37795021380.681046,1.04650944,4.84925413,5.8105345,59.33261494,32.73542231,24.81165041,885412392760.1577,43.5766,989485381460.04,2021-08-20T00:54:02.000Z
2,Litecoin,LTC,litecoin,715,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'binance-chain', 'binance-smart-chain']",84000000.0,66752614.51538747,66752614.51538747,1,,16,0,2021-08-20T00:54:02.000Z,176.2426210343699,1933591223.2740607,0.64928852,5.30742804,5.11458829,67.02702487,14.35624422,-3.3623174,11764655743.088814,0.579,14804380166.89,2021-08-20T00:54:02.000Z
74,Dogecoin,DOGE,dogecoin,386,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'binance-smart-chain', 'doggone-doggerel']",,130936375962.44276,130936375962.44276,1,,7,0,2021-08-20T00:54:03.000Z,0.32235922772499,3866722304.7541895,1.75371571,5.8924928,20.95995117,90.62214528,16.15518852,-9.85094413,42208549036.36199,2.0773,42208549036.36,2021-08-20T00:54:03.000Z
328,Monero,XMR,monero,161,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,17976531.19211171,17976531.19211171,1,,31,0,2021-08-20T00:54:04.000Z,264.4276743363411,196579001.63631904,0.44750272,4.05472529,2.56893441,47.15220424,1.66010286,1.03723726,4753492335.764792,0.2339,4753492335.76,2021-08-20T00:54:04.000Z
1027,Ethereum,ETH,ethereum,5584,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'hashkey-capital-portfolio', 'kinetic-capital', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",,117175961.5615,117175961.5615,1,,2,0,2021-08-20T00:54:02.000Z,3225.405268392745,20234304344.16171,1.53657122,6.35139365,5.2710419,82.36509215,44.71060121,31.54724007,377939963749.4479,18.5534,377939963749.45,2021-08-20T00:54:02.000Z
2010,Cardano,ADA,cardano,297,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'binance-smart-chain']",45000000000.0,32127741925.079,33005080086.445,1,,3,0,2021-08-20T00:53:08.000Z,2.40943388608913,8404545393.558042,-0.76267378,11.33413933,29.61954073,131.33160801,69.43399928,53.33089469,77409670077.81175,3.8001,108424524874.01,2021-08-20T00:53:08.000Z
1,Bitcoin,BTC,bitcoin,8927,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channels', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'galaxy-digital-portfolio', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",21000000.0,18791243.0,18791243.0,1,,1,0,2021-08-20T00:59:02.000Z,47098.85281553933,37792599197.995605,0.81612549,4.60229747,5.81946924,59.10709524,32.38341058,24.70162809,885045988278.0337,43.6323,989075909126.33,2021-08-20T00:59:02.000Z
2,Litecoin,LTC,litecoin,715,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'binance-chain', 'binance-smart-chain']",84000000.0,66752614.51538747,66752614.51538747,1,,16,0,2021-08-20T00:59:02.000Z,176.2608574014398,1932450057.9307053,0.43731368,4.40170397,5.30974114,66.87811495,14.15607565,-3.07233323,11765873068.26999,0.5801,14805912021.72,2021-08-20T00:59:02.000Z
74,Dogecoin,DOGE,dogecoin,386,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'binance-smart-chain', 'doggone-doggerel']",,130936375962.44276,130936375962.44276,1,,7,0,2021-08-20T00:59:03.000Z,0.32201978695598,3818452659.032067,1.53749736,3.98614587,20.54235403,90.3383773,15.93538497,-9.79833893,42164103892.21392,2.0787,42164103892.21,2021-08-20T00:59:03.000Z
328,Monero,XMR,monero,161,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,17976531.19211171,17976531.19211171,1,,31,0,2021-08-20T00:59:04.000Z,264.4839983099883,196880062.65647537,0.1504559,3.4835902,2.53285787,46.93185348,1.35016383,0.75928699,4754504845.433925,0.2344,4754504845.43,2021-08-20T00:59:04.000Z
1027,Ethereum,ETH,ethereum,5584,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'hashkey-capital-portfolio', 'kinetic-capital', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",,117175961.5615,117175961.5615,1,,2,0,2021-08-20T00:59:02.000Z,3226.157077092471,20250044502.04325,1.36534456,6.05381634,5.30691399,82.2381806,44.30688295,30.78271297,378028057656.7485,18.6051,378028057656.75,2021-08-20T00:59:02.000Z
2010,Cardano,ADA,cardano,297,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'binance-smart-chain']",45000000000.0,32127741925.079,33005080086.445,1,,3,0,2021-08-20T00:58:08.000Z,2.41203235789451,8417717450.992524,-0.72027467,11.5138141,29.07193315,131.62381666,69.2781739,52.40045805,77493153109.3746,3.8139,108541456105.25,2021-08-20T00:58:08.000Z
1,Bitcoin,BTC,bitcoin,8927,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channels', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'galaxy-digital-portfolio', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",21000000.0,18791243.0,18791243.0,1,,1,0,2021-08-20T01:04:02.000Z,47043.05042528296,37732447993.83493,0.51869279,4.57800961,5.53094394,58.6080734,32.28120417,25.27925335,883997392002.7454,43.5291,987904058930.94,2021-08-20T01:04:02.000Z
2,Litecoin,LTC,litecoin,715,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'binance-chain', 'binance-smart-chain']",84000000.0,66752614.51538747,66752614.51538747,1,,16,0,2021-08-20T01:04:02.000Z,176.11424505362686,1919321277.0064683,-0.0065909,4.97499099,4.77675579,66.05899945,13.97138547,-2.89769148,11756086310.733238,0.5789,14793596584.5,2021-08-20T01:04:02.000Z
74,Dogecoin,DOGE,dogecoin,386,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'binance-smart-chain', 'doggone-doggerel']",,130936375962.44276,130936375962.44276,1,,7,0,2021-08-20T01:04:03.000Z,0.31977646514924,3774303073.683109,0.8224734,3.66356414,18.92154818,87.75660465,14.91859345,-10.0925829,41870371464.72187,2.0617,41870371464.72,2021-08-20T01:04:03.000Z
328,Monero,XMR,monero,161,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,17976531.19211171,17976531.19211171,1,,31,0,2021-08-20T01:04:04.000Z,263.89990355153463,196166391.18969983,0.10570892,3.78757284,2.05548173,46.16900565,1.08486313,1.56144833,4744004847.7894335,0.2336,4744004847.79,2021-08-20T01:04:04.000Z
1027,Ethereum,ETH,ethereum,5584,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'hashkey-capital-portfolio', 'kinetic-capital', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",,117175961.5615,117175961.5615,1,,2,0,2021-08-20T01:04:02.000Z,3219.217238936857,20191462837.92796,0.77290636,5.99818996,4.97846822,81.33260635,43.76314035,31.90827596,377214875447.7834,18.5965,377214875447.78,2021-08-20T01:04:02.000Z
2010,Cardano,ADA,cardano,297,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'binance-smart-chain']",45000000000.0,32127741925.079,33005080086.445,1,,3,0,2021-08-20T01:03:12.000Z,2.4157316041177,8407486289.858313,-0.96732982,11.76690299,28.81251571,131.48240422,68.95469386,53.4212086,77612001537.35057,3.8262,108707922185.3,2021-08-20T01:03:12.000Z
1,Bitcoin,BTC,bitcoin,8927,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channels', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'galaxy-digital-portfolio', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",21000000.0,18791243.0,18791243.0,1,,1,0,2021-08-20T01:09:02.000Z,46974.12244719318,37722390168.98599,0.69326693,4.59401931,5.58862838,58.23879942,32.23357559,25.28764853,882702149616.9617,43.6065,986456571391.06,2021-08-20T01:09:02.000Z
2,Litecoin,LTC,litecoin,715,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'binance-chain', 'binance-smart-chain']",84000000.0,66752614.51538747,66752614.51538747,1,,16,0,2021-08-20T01:09:02.000Z,175.84837113711242,1920415957.177853,0.44372308,5.12907985,5.05635601,65.25881049,14.13836802,-2.97293514,11738338531.674454,0.5799,14771263175.52,2021-08-20T01:09:02.000Z
74,Dogecoin,DOGE,dogecoin,386,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'binance-smart-chain', 'doggone-doggerel']",,130936375962.44276,130936375962.44276,1,,7,0,2021-08-20T01:09:03.000Z,0.31945554216775,3773339141.575497,1.39151232,4.04745461,19.32763445,87.19672094,15.05632381,-9.49279269,41828350972.56251,2.0664,41828350972.56,2021-08-20T01:09:03.000Z
328,Monero,XMR,monero,161,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,17976531.19211171,17976531.19211171,1,,31,0,2021-08-20T01:09:04.000Z,263.4573679133093,196100748.0645628,0.40310584,3.89065969,2.10425484,45.62485706,1.02956593,1.98566786,4736049592.085256,0.234,4736049592.09,2021-08-20T01:09:04.000Z
1027,Ethereum,ETH,ethereum,5584,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'hashkey-capital-portfolio', 'kinetic-capital', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",,117175961.5615,117175961.5615,1,,2,0,2021-08-20T01:09:02.000Z,3215.463711471781,20185286628.37125,1.1755438,6.10703558,5.05850403,80.92192285,43.91449234,31.8497733,376775052257.8156,18.5529,376775052257.82,2021-08-20T01:09:02.000Z
2010,Cardano,ADA,cardano,297,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'binance-smart-chain']",45000000000.0,32127741925.079,33005080086.445,1,,3,0,2021-08-20T01:08:08.000Z,2.40374074225149,8380391532.859188,-0.52641275,11.48536785,27.70199112,129.3772694,68.75210004,54.10978982,77226762221.85371,3.8027,108168333401.32,2021-08-20T01:08:08.000Z
1,Bitcoin,BTC,bitcoin,8927,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channels', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'galaxy-digital-portfolio', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",21000000.0,18791243.0,18791243.0,1,,1,0,2021-08-20T01:14:02.000Z,47065.9499868449,37783781899.65769,0.50583704,4.6280912,5.73072805,58.96274676,32.76423672,26.16100206,884427703228.6493,43.7098,988384949723.74,2021-08-20T01:14:02.000Z
2,Litecoin,LTC,litecoin,715,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'binance-chain', 'binance-smart-chain']",84000000.0,66752614.51538747,66752614.51538747,1,,16,0,2021-08-20T01:14:02.000Z,176.20338761279228,1923754114.0810764,-0.04489359,5.20080203,5.09582691,66.63782354,14.52110153,-1.70307452,11762036809.622122,0.5813,14801084559.47,2021-08-20T01:14:02.000Z
74,Dogecoin,DOGE,dogecoin,386,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'binance-smart-chain', 'doggone-doggerel']",,130936375962.44276,130936375962.44276,1,,7,0,2021-08-20T01:14:03.000Z,0.3211411058861,3784874108.244008,1.1282383,4.35460851,20.0516285,89.12482906,16.00527408,-8.77650674,42049052577.29704,2.0781,42049052577.3,2021-08-20T01:14:03.000Z
328,Monero,XMR,monero,161,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,17976531.19211171,17976531.19211171,1,,31,0,2021-08-20T01:14:04.000Z,264.7714999173409,196435782.69087905,0.30549852,4.26246635,2.1688654,46.97942368,1.90119665,3.88591595,4759673127.046282,0.2352,4759673127.05,2021-08-20T01:14:04.000Z
1027,Ethereum,ETH,ethereum,5584,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'hashkey-capital-portfolio', 'kinetic-capital', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",,117175961.5615,117175961.5615,1,,2,0,2021-08-20T01:14:02.000Z,3222.1858394155984,20187253060.68505,0.54854519,6.16416659,5.18409294,82.15070624,44.707126,33.31043358,377562724063.37177,18.652,377562724063.37,2021-08-20T01:14:02.000Z
2010,Cardano,ADA,cardano,297,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'binance-smart-chain']",45000000000.0,32127741925.079,33005080086.445,1,,3,0,2021-08-20T01:13:08.000Z,2.41588398740693,8395895952.505429,-1.34427193,12.28345548,28.85402426,131.52313159,70.24596022,55.91306591,77616897268.34065,3.8344,108714779433.31,2021-08-20T01:13:08.000Z
1,Bitcoin,BTC,bitcoin,8927,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channels', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'galaxy-digital-portfolio', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",21000000.0,18791243.0,18791243.0,1,,1,0,2021-08-20T01:19:02.000Z,47101.969946561214,37850757324.51983,0.43615107,4.54574879,5.41050385,59.26707789,33.05550029,25.97152712,885104563044.5288,43.687,989141368877.79,2021-08-20T01:19:02.000Z
2,Litecoin,LTC,litecoin,715,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'binance-chain', 'binance-smart-chain']",84000000.0,66752614.51538747,66752614.51538747,1,,16,0,2021-08-20T01:19:02.000Z,176.59610888520228,1926375790.800411,0.13967472,5.02925038,4.82063861,67.40604409,15.03690323,-1.42873165,11788251981.3313,0.5818,14834073146.36,2021-08-20T01:19:02.000Z
74,Dogecoin,DOGE,dogecoin,386,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'binance-smart-chain', 'doggone-doggerel']",,130936375962.44276,130936375962.44276,1,,7,0,2021-08-20T01:19:03.000Z,0.32170158609237,3790869802.583927,1.20149972,4.19806763,19.41042967,90.29644237,16.55735911,-8.80346808,42122439824.3047,2.0791,42122439824.31,2021-08-20T01:19:03.000Z
328,Monero,XMR,monero,161,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,17976531.19211171,17976531.19211171,1,,31,0,2021-08-20T01:19:04.000Z,265.08373471659746,196645647.98456976,0.42226341,4.13944107,1.84297094,47.5066086,2.16195218,3.71814459,4765286025.65438,0.2352,4765286025.65,2021-08-20T01:19:04.000Z
1027,Ethereum,ETH,ethereum,5584,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'hashkey-capital-portfolio', 'kinetic-capital', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",,117175961.5615,117175961.5615,1,,2,0,2021-08-20T01:19:02.000Z,3222.762191205099,20209456718.99908,0.42885057,6.04137531,4.37603423,82.99625464,44.96771793,32.74094706,377630258638.5042,18.6631,377630258638.5,2021-08-20T01:19:02.000Z
2010,Cardano,ADA,cardano,297,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'binance-smart-chain']",45000000000.0,32127741925.079,33005080086.445,1,,3,0,2021-08-20T01:18:08.000Z,2.4200419433285,8422537221.916415,-0.55482588,12.27457011,28.77840504,133.1038467,70.90078397,57.00155859,77750483003.12471,3.8426,108901887449.78,2021-08-20T01:18:08.000Z
1,Bitcoin,BTC,bitcoin,8927,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channels', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'galaxy-digital-portfolio', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",21000000.0,18791243.0,18791243.0,1,,1,0,2021-08-20T01:24:02.000Z,47185.73113185838,37875806469.248535,-0.21005505,4.71023195,5.38500622,59.33640286,33.23319933,24.97348874,886678539831.4159,43.6923,990900353769.03,2021-08-20T01:24:02.000Z
2,Litecoin,LTC,litecoin,715,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'binance-chain', 'binance-smart-chain']",84000000.0,66752614.51538747,66752614.51538747,1,,16,0,2021-08-20T01:24:02.000Z,177.2788311774985,1929497068.8403893,-0.29872756,5.27606058,5.22337842,67.63332452,15.60721304,-2.13063057,11833825479.33001,0.5831,14891421818.91,2021-08-20T01:24:02.000Z
74,Dogecoin,DOGE,dogecoin,386,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'binance-smart-chain', 'doggone-doggerel']",,130936375962.44276,130936375962.44276,1,,7,0,2021-08-20T01:24:03.000Z,0.32251033789568,3797577805.278741,0.81614305,4.52158834,19.48700983,90.26031256,17.19769274,-9.49881393,42228334854.48321,2.0809,42228334854.48,2021-08-20T01:24:03.000Z
328,Monero,XMR,monero,161,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,17976531.19211171,17976531.19211171,1,,31,0,2021-08-20T01:24:04.000Z,265.6210560352012,197017496.3951771,0.2394599,4.20156018,2.0215771,47.5276317,2.3839815,2.45454821,4774945199.098447,0.2353,4774945199.1,2021-08-20T01:24:04.000Z
1027,Ethereum,ETH,ethereum,5584,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'hashkey-capital-portfolio', 'kinetic-capital', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",,117175961.5615,117175961.5615,1,,2,0,2021-08-20T01:24:02.000Z,3231.253891232352,20220399488.170094,0.30252013,6.3746621,4.51433468,83.17238468,45.41633494,31.55453126,378625281754.4893,18.6882,378625281754.49,2021-08-20T01:24:02.000Z
