,name,symbol,slug,num_market_pairs,is_active,cmc_rank,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.last_updated
306,Bitcoin,BTC,bitcoin,8910,1,1,2021-08-17T01:14:02.000Z,46009.44822923621,32423603925.02737,0.46318176,-3.25881121,0.58595806,43.71503431,21.90635324,8.41921979,2021-08-17 01:14:02+00:00
307,Litecoin,LTC,litecoin,714,1,15,2021-08-17T01:14:02.000Z,177.4351797351185,2464629586.219852,-0.19768241,-4.6074753,9.23185255,44.04715322,7.20849062,-37.98107611,2021-08-17 01:14:02+00:00
308,Dogecoin,DOGE,dogecoin,383,1,7,2021-08-17T01:14:03.000Z,0.3183769879657,6265899391.660153,-0.02079806,-5.41901884,25.92273772,65.87077204,4.12381027,-31.55172683,2021-08-17 01:14:03+00:00
309,Monero,XMR,monero,161,1,29,2021-08-17T01:14:04.000Z,266.84807364260354,228155721.7470441,0.1553054,-2.46455559,0.64226146,31.88901291,-0.84671637,-20.29531346,2021-08-17 01:14:04+00:00
310,Ethereum,ETH,ethereum,5590,1,2,2021-08-17T01:14:02.000Z,3149.91498266854,22898666775.035194,0.16208774,-4.75507639,1.46396314,59.50342431,33.89329507,-4.87951582,2021-08-17 01:14:02+00:00
311,Cardano,ADA,cardano,289,1,4,2021-08-17T01:14:07.000Z,2.06924261006173,4332775496.8042,0.64460826,-4.08625026,41.588132,72.35481645,40.38661523,5.95226024,2021-08-17 01:14:07+00:00
312,Bitcoin,BTC,bitcoin,8910,1,1,2021-08-17T01:19:02.000Z,45974.41436721469,32429242704.18688,0.57117167,-3.36804816,0.52564953,43.47701768,21.76021855,10.01596613,2021-08-17 01:19:02+00:00
313,Litecoin,LTC,litecoin,714,1,15,2021-08-17T01:19:02.000Z,177.2475958952584,2459258046.0051103,0.18858085,-4.72300239,9.13948165,43.8333014,7.14043961,-37.22408277,2021-08-17 01:19:02+00:00
314,Dogecoin,DOGE,dogecoin,383,1,7,2021-08-17T01:19:03.000Z,0.31789108902847,6262304638.395254,0.26956595,-6.00030068,25.94401103,64.92440748,4.07830527,-30.50727285,2021-08-17 01:19:03+00:00
315,Monero,XMR,monero,161,1,29,2021-08-17T01:19:04.000Z,267.5542366479977,229156197.0686561,0.4559451,-2.21438946,0.95939131,31.90821808,-0.51033298,-19.11638797,2021-08-17 01:19:04+00:00
316,Ethereum,ETH,ethereum,5590,1,2,2021-08-17T01:19:02.000Z,3147.256395352073,22861403626.60132,0.22010504,-4.80263268,1.47754665,59.24463961,33.80457898,-4.06675572,2021-08-17 01:19:02+00:00
317,Cardano,ADA,cardano,289,1,4,2021-08-17T01:18:09.000Z,2.07101095649829,4339034236.250979,1.06111169,-4.18564499,41.76119196,71.79149173,40.49586375,6.37855135,2021-08-17 01:18:09+00:00
318,Bitcoin,BTC,bitcoin,8910,1,1,2021-08-17T01:24:02.000Z,46087.08381396114,32467140648.51415,1.01739748,-3.09754091,0.58028106,43.71679414,22.17836794,10.79485099,2021-08-17 01:24:02+00:00
319,Litecoin,LTC,litecoin,714,1,15,2021-08-17T01:24:02.000Z,177.73011279535868,2457483354.8634987,0.88642319,-4.65752388,9.51468419,44.17722344,7.44356686,-36.63598299,2021-08-17 01:24:02+00:00
320,Dogecoin,DOGE,dogecoin,383,1,7,2021-08-17T01:24:03.000Z,0.32002896093495,6290457136.028289,2.22730512,-5.54549885,26.50672342,65.12645194,4.99834392,-29.74103986,2021-08-17 01:24:03+00:00
321,Monero,XMR,monero,161,1,29,2021-08-17T01:24:04.000Z,268.22615020539035,229628172.43145567,1.19481756,-2.00594049,0.88693537,32.22861909,0.06996765,-18.26449854,2021-08-17 01:24:04+00:00
322,Ethereum,ETH,ethereum,5590,1,2,2021-08-17T01:24:02.000Z,3153.3897488763832,22865634363.136986,0.50001947,-4.61353643,1.44213793,59.37396036,34.32659522,-3.47590686,2021-08-17 01:24:02+00:00
323,Cardano,ADA,cardano,289,1,4,2021-08-17T01:24:07.000Z,2.074585056409,4344713208.810764,0.64128868,-3.92705363,41.77607869,71.74253856,40.99212047,8.10071196,2021-08-17 01:24:07+00:00
324,Bitcoin,BTC,bitcoin,8910,1,1,2021-08-17T01:29:02.000Z,46307.08426434829,32746991765.361927,1.91643267,-2.71501356,0.996738,44.03600172,22.78784444,11.15544202,2021-08-17 01:29:02+00:00
325,Litecoin,LTC,litecoin,714,1,15,2021-08-17T01:29:02.000Z,178.78827330591648,2470760454.04062,2.45605337,-4.16093315,10.28694155,44.80910847,8.50046129,-36.27862084,2021-08-17 01:29:02+00:00
326,Dogecoin,DOGE,dogecoin,383,1,7,2021-08-17T01:29:03.000Z,0.32372166950196,6364613150.768938,4.1818327,-4.61617652,27.70389489,66.48312807,6.2617212,-29.33701028,2021-08-17 01:29:03+00:00
327,Monero,XMR,monero,161,1,29,2021-08-17T01:29:04.000Z,269.794527018095,230611905.7158976,2.88206186,-1.52800501,1.47943418,33.0453717,0.90255666,-17.55734967,2021-08-17 01:29:04+00:00
328,Ethereum,ETH,ethereum,5590,1,2,2021-08-17T01:29:02.000Z,3165.255169411408,22950412207.47969,1.18976769,-4.43285171,1.74142605,59.94299292,35.13370391,-3.10481058,2021-08-17 01:29:02+00:00
329,Cardano,ADA,cardano,289,1,4,2021-08-17T01:28:07.000Z,2.09309407526639,4372036131.59451,2.30801001,-3.17822948,43.03567629,72.88100122,42.16505108,8.56690671,2021-08-17 01:28:07+00:00
330,Bitcoin,BTC,bitcoin,8910,1,1,2021-08-17T01:34:02.000Z,46207.34225447552,32755344622.367542,1.32592763,-3.11464407,0.60839945,42.6196769,22.9084377,11.16704648,2021-08-17 01:34:02+00:00
331,Litecoin,LTC,litecoin,714,1,14,2021-08-17T01:34:02.000Z,178.48796073737495,2471560974.13491,1.59183997,-4.52238904,9.60482259,44.14968958,8.70787446,-36.4972854,2021-08-17 01:34:02+00:00
332,Dogecoin,DOGE,dogecoin,383,1,7,2021-08-17T01:34:03.000Z,0.32378310030562,6390918055.678138,3.27988059,-4.95584411,27.397508,66.44925196,6.68977845,-28.9427338,2021-08-17 01:34:03+00:00
333,Monero,XMR,monero,161,1,29,2021-08-17T01:34:04.000Z,269.81944724572145,230300495.8738881,2.16294133,-1.72360666,1.23735598,32.84546591,1.42694943,-17.06483648,2021-08-17 01:34:04+00:00
334,Ethereum,ETH,ethereum,5590,1,2,2021-08-17T01:34:02.000Z,3158.3920242961603,22970895643.848568,0.50758772,-4.81278681,1.28574914,59.21197772,35.5833479,-2.8089887,2021-08-17 01:34:02+00:00
335,Cardano,ADA,cardano,289,1,4,2021-08-17T01:33:07.000Z,2.10531827729657,4401992855.505952,2.15171554,-2.93755576,43.53164638,73.90707515,43.84969583,9.51349203,2021-08-17 01:33:07+00:00
336,Bitcoin,BTC,bitcoin,8910,1,1,2021-08-17T01:39:02.000Z,46161.9693038534,32761867360.74438,1.39500531,-3.11499937,0.52152233,42.89048752,22.58306804,11.96684255,2021-08-17 01:39:02+00:00
337,Litecoin,LTC,litecoin,714,1,15,2021-08-17T01:39:02.000Z,178.2597113058831,2465713620.207728,2.04794305,-4.71101797,9.29422634,44.06723657,8.39309203,-36.36327318,2021-08-17 01:39:02+00:00
338,Dogecoin,DOGE,dogecoin,383,1,7,2021-08-17T01:39:03.000Z,0.32213842206782,6370115616.670605,3.35066567,-5.77798886,26.53134268,66.69375782,6.09811181,-27.89737414,2021-08-17 01:39:03+00:00
339,Monero,XMR,monero,161,1,29,2021-08-17T01:39:04.000Z,269.4541461729305,230379258.2406016,2.57619612,-1.82363973,1.02177776,32.92103634,1.12785044,-16.51400929,2021-08-17 01:39:04+00:00
340,Ethereum,ETH,ethereum,5590,1,2,2021-08-17T01:39:02.000Z,3154.6056134666383,22958121572.673767,0.8637149,-4.80815051,0.97215887,59.59874036,35.16947322,-2.03211716,2021-08-17 01:39:02+00:00
341,Cardano,ADA,cardano,289,1,4,2021-08-17T01:38:08.000Z,2.09733785294916,4404326123.47342,2.51361831,-3.27317336,42.90449648,73.3850932,43.54947101,11.10383951,2021-08-17 01:38:08+00:00
342,Bitcoin,BTC,bitcoin,8910,1,1,2021-08-17T01:44:02.000Z,46198.84693530362,32794579022.84793,1.48085771,-2.92754491,0.6667725,43.07484115,22.47723552,11.59288896,2021-08-17 01:44:02+00:00
343,Litecoin,LTC,litecoin,714,1,14,2021-08-17T01:44:02.000Z,179.85347947369664,2471538087.019398,3.00935643,-3.58163105,10.24348185,45.12034809,9.24289687,-35.48443008,2021-08-17 01:44:02+00:00
344,Dogecoin,DOGE,dogecoin,383,1,7,2021-08-17T01:44:03.000Z,0.32341176025383,6379058491.274953,3.72385857,-4.82449454,26.98078514,67.2615287,6.48166348,-27.70150419,2021-08-17 01:44:03+00:00
345,Monero,XMR,monero,161,1,29,2021-08-17T01:44:04.000Z,270.2454196563179,231026423.30275,2.80731843,-1.35216548,1.39855581,32.97509302,1.6166404,-16.40146536,2021-08-17 01:44:04+00:00
346,Ethereum,ETH,ethereum,5590,1,2,2021-08-17T01:44:02.000Z,3165.1840019378938,23048496050.41099,1.40041966,-4.37075746,1.37780232,59.76286288,35.45145247,-1.9937374,2021-08-17 01:44:02+00:00
347,Cardano,ADA,cardano,289,1,4,2021-08-17T01:43:08.000Z,2.10292214013531,4402527157.284266,3.14139597,-2.98880771,43.21743774,73.38367066,43.75148616,10.80147819,2021-08-17 01:43:08+00:00
348,Bitcoin,BTC,bitcoin,8910,1,1,2021-08-17T01:49:02.000Z,46356.4474104662,32936437671.119595,1.49865954,-2.6230279,0.91569414,44.08966935,22.88747845,14.10776152,2021-08-17 01:49:02+00:00
349,Litecoin,LTC,litecoin,714,1,14,2021-08-17T01:49:02.000Z,179.9900613203651,2474600269.929952,2.58258281,-3.94607456,9.94701474,45.17437089,9.39596236,-34.71731162,2021-08-17 01:49:02+00:00
350,Dogecoin,DOGE,dogecoin,383,1,7,2021-08-17T01:49:03.000Z,0.32803742744039,6449087290.242957,4.311455,-3.80715251,28.64895667,70.71398899,7.81984809,-24.39135265,2021-08-17 01:49:03+00:00
351,Monero,XMR,monero,161,1,29,2021-08-17T01:49:04.000Z,271.2963282749717,231636383.7895017,2.78841911,-0.95937535,1.73988813,33.71497339,1.96709144,-14.29830748,2021-08-17 01:49:04+00:00
352,Ethereum,ETH,ethereum,5591,1,2,2021-08-17T01:49:02.000Z,3177.630646712696,23113564304.78777,1.56168139,-3.89028419,1.69254029,60.5916182,35.67469258,-0.17204568,2021-08-17 01:49:02+00:00
353,Cardano,ADA,cardano,289,1,4,2021-08-17T01:48:08.000Z,2.106124014255,4409912286.419754,2.97143779,-2.71514809,43.28826873,73.58471804,43.83307231,13.50471536,2021-08-17 01:48:08+00:00
354,Bitcoin,BTC,bitcoin,8910,1,1,2021-08-17T01:54:02.000Z,46235.99829759877,32933584040.511257,1.04772755,-2.8628366,0.4069489,43.51986408,22.77542496,12.74132249,2021-08-17 01:54:02+00:00
355,Litecoin,LTC,litecoin,714,1,14,2021-08-17T01:54:02.000Z,179.2949419518742,2474470245.9656816,1.95801678,-4.06163188,9.69883713,44.68651352,9.15420996,-35.50415963,2021-08-17 01:54:02+00:00
356,Dogecoin,DOGE,dogecoin,383,1,7,2021-08-17T01:54:03.000Z,0.32540830659691,6417807906.222338,3.11181807,-5.02147632,27.4103941,68.93117731,7.17985513,-26.04161501,2021-08-17 01:54:03+00:00
357,Monero,XMR,monero,161,1,29,2021-08-17T01:54:04.000Z,271.0653862194769,231671790.7742236,2.254253,-0.99685127,1.44699815,33.74792437,2.17452889,-15.76468677,2021-08-17 01:54:04+00:00
358,Ethereum,ETH,ethereum,5591,1,2,2021-08-17T01:54:02.000Z,3171.41036474286,23124584195.33249,1.21657511,-4.04828056,1.13258454,60.23995913,35.83880645,-1.03488875,2021-08-17 01:54:02+00:00
359,Cardano,ADA,cardano,289,1,4,2021-08-17T01:53:08.000Z,2.09818788535945,4395544665.846349,2.11602822,-3.08674918,42.45621576,73.1116089,43.63289646,11.86181231,2021-08-17 01:53:08+00:00
360,Bitcoin,BTC,bitcoin,8910,1,1,2021-08-17T01:59:02.000Z,46235.2029301694,32934286609.722363,1.02637436,-3.01078603,0.50091031,43.59253747,22.66296758,13.07063654,2021-08-17 01:59:02+00:00
361,Litecoin,LTC,litecoin,714,1,14,2021-08-17T01:59:02.000Z,179.57258060052175,2474022208.466983,1.99259376,-3.92271177,9.84133168,45.15864609,9.18822618,-35.52103433,2021-08-17 01:59:02+00:00
362,Dogecoin,DOGE,dogecoin,383,1,7,2021-08-17T01:59:03.000Z,0.32673548863935,6420871293.138678,3.69856572,-4.48125666,27.72404378,69.61107292,7.46487948,-26.24062111,2021-08-17 01:59:03+00:00
363,Monero,XMR,monero,161,1,29,2021-08-17T01:59:04.000Z,271.53321514049526,231551895.6340136,2.40894763,-0.80175921,1.41808663,34.07277101,2.45657523,-15.31070628,2021-08-17 01:59:04+00:00
364,Ethereum,ETH,ethereum,5591,1,2,2021-08-17T01:59:02.000Z,3173.0081726412336,23183412035.97312,1.23287611,-4.17712341,1.28378864,60.47829847,35.84422119,-0.70903559,2021-08-17 01:59:02+00:00
365,Cardano,ADA,cardano,289,1,4,2021-08-17T01:58:07.000Z,2.09756482412219,4393971337.4678335,1.66996888,-2.97597608,42.58947211,73.20500937,43.68674397,10.47703429,2021-08-17 01:58:07+00:00
366,Bitcoin,BTC,bitcoin,8910,1,1,2021-08-17T02:04:02.000Z,46311.80429958792,32899511919.094727,0.92354459,-2.99505517,0.86429201,43.83844857,23.12267996,12.17098855,2021-08-17 02:04:02+00:00
367,Litecoin,LTC,litecoin,714,1,14,2021-08-17T02:04:02.000Z,179.8889884251346,2469649519.9921584,1.74497464,-3.63600434,10.53439352,45.49471671,9.60485203,-36.04104281,2021-08-17 02:04:02+00:00
368,Dogecoin,DOGE,dogecoin,383,1,7,2021-08-17T02:04:03.000Z,0.32995432879014,6460534326.4758215,3.80747263,-3.45608348,29.29758858,71.8060462,8.75753766,-27.24468611,2021-08-17 02:04:03+00:00
369,Monero,XMR,monero,161,1,29,2021-08-17T02:04:04.000Z,271.7584035848401,232057574.5108496,2.1521287,-0.78110036,1.82663833,34.26326193,3.39584732,-16.28896218,2021-08-17 02:04:04+00:00
370,Ethereum,ETH,ethereum,5591,1,2,2021-08-17T02:04:02.000Z,3175.354740886538,23137215087.93081,1.05459885,-4.19737498,1.63814159,60.79301803,36.34356773,-1.81125094,2021-08-17 02:04:02+00:00
371,Cardano,ADA,cardano,289,1,4,2021-08-17T02:03:08.000Z,2.10494357240262,4389263644.787213,2.35190099,-2.58902882,43.32888324,74.29675683,44.32440935,9.95928331,2021-08-17 02:03:08+00:00
372,Bitcoin,BTC,bitcoin,8910,1,1,2021-08-17T02:09:02.000Z,46259.17023193431,32886359750.74656,0.60911222,-3.09137063,0.7145061,43.49541145,23.58720637,12.66951522,2021-08-17 02:09:02+00:00
373,Litecoin,LTC,litecoin,714,1,14,2021-08-17T02:09:02.000Z,179.4762779885874,2466246261.814122,1.22127443,-3.66138447,10.18511465,45.09054341,9.82022518,-35.69099902,2021-08-17 02:09:02+00:00
374,Dogecoin,DOGE,dogecoin,383,1,7,2021-08-17T02:09:03.000Z,0.32728391091881,6442151831.342088,3.00727575,-3.92390025,28.31561642,70.14094169,8.13107991,-27.23510721,2021-08-17 02:09:03+00:00
375,Monero,XMR,monero,161,1,29,2021-08-17T02:09:04.000Z,271.66662509854586,232280122.82370847,2.04517467,-0.79397243,1.77331755,33.99209094,3.88292504,-15.91255411,2021-08-17 02:09:04+00:00
376,Ethereum,ETH,ethereum,5591,1,2,2021-08-17T02:09:02.000Z,3171.879428289327,23113294213.295853,0.77329412,-4.28228079,1.50478699,60.3614917,36.71554679,-1.15685126,2021-08-17 02:09:02+00:00
377,Cardano,ADA,cardano,289,1,4,2021-08-17T02:08:07.000Z,2.10876728215586,4383144967.499849,2.16580368,-2.40490879,43.44483236,74.17483446,44.95257611,11.56631657,2021-08-17 02:08:07+00:00
378,Bitcoin,BTC,bitcoin,8910,1,1,2021-08-17T02:14:02.000Z,46283.96619267243,32944111389.206345,0.59665563,-2.97378053,0.64072179,43.63144232,23.51842274,12.76736476,2021-08-17 02:14:02+00:00
379,Litecoin,LTC,litecoin,714,1,14,2021-08-17T02:14:02.000Z,180.10883382527263,2469775646.638289,1.50683427,-3.12822361,10.417079,45.62906276,9.94705222,-35.43330742,2021-08-17 02:14:02+00:00
380,Dogecoin,DOGE,dogecoin,383,1,7,2021-08-17T02:14:03.000Z,0.3292352300652,6483114501.435128,3.41049841,-2.96170784,29.1708424,71.2387511,8.61539749,-26.41858119,2021-08-17 02:14:03+00:00
381,Monero,XMR,monero,161,1,29,2021-08-17T02:14:04.000Z,272.50889678527386,233033382.53917915,2.12136556,-0.43500977,1.96452927,34.55151359,3.81170159,-15.43664069,2021-08-17 02:14:04+00:00
382,Ethereum,ETH,ethereum,5591,1,2,2021-08-17T02:14:02.000Z,3179.2918265181534,23135680518.436443,0.93262339,-3.94276541,1.66760267,60.91656749,36.97820466,-0.54089793,2021-08-17 02:14:02+00:00
383,Cardano,ADA,cardano,289,1,4,2021-08-17T02:13:08.000Z,2.12231110505646,4406875069.617456,2.58286576,-1.68851036,44.3430655,75.28690188,46.14681783,12.09342839,2021-08-17 02:13:08+00:00
384,Bitcoin,BTC,bitcoin,8910,1,1,2021-08-17T02:19:02.000Z,46236.5288622188,32940460481.4288,0.57013123,-3.0519822,0.67087574,43.37253321,23.26589373,13.54719189,2021-08-17 02:19:02+00:00
385,Litecoin,LTC,litecoin,714,1,14,2021-08-17T02:19:02.000Z,179.6987696709348,2469374053.5995264,1.38290946,-3.37578983,10.36136659,45.06680456,9.78116291,-35.20276008,2021-08-17 02:19:02+00:00
386,Dogecoin,DOGE,dogecoin,383,1,7,2021-08-17T02:19:03.000Z,0.32762695076923,6461256446.053713,3.06264066,-3.32481418,28.99500311,70.24195264,7.906342,-25.15066874,2021-08-17 02:19:03+00:00
387,Monero,XMR,monero,161,1,29,2021-08-17T02:19:04.000Z,272.02547797554104,233212968.4684012,1.67115325,-0.61259501,1.93876388,33.98741489,3.43881757,-14.82686056,2021-08-17 02:19:04+00:00
388,Ethereum,ETH,ethereum,5591,1,2,2021-08-17T02:19:02.000Z,3174.765592156155,23134597643.952217,0.87406914,-4.09025373,1.62840321,60.3409065,36.65897933,0.22776762,2021-08-17 02:19:02+00:00
389,Cardano,ADA,cardano,289,1,4,2021-08-17T02:18:08.000Z,2.12007823681386,4412005787.377845,2.36924291,-1.72181379,44.20168957,74.81104392,45.6733579,12.73040101,2021-08-17 02:18:08+00:00
390,Bitcoin,BTC,bitcoin,8910,1,1,2021-08-17T02:24:02.000Z,46215.52228559882,32927226424.28602,0.27868648,-2.98741343,0.45431022,43.28362476,23.98906132,12.64915221,2021-08-17 02:24:02+00:00
391,Litecoin,LTC,litecoin,714,1,14,2021-08-17T02:24:02.000Z,179.78627288021892,2470657912.883717,1.15690023,-3.2410869,9.80993875,45.34214761,9.9820189,-35.52752936,2021-08-17 02:24:02+00:00
392,Dogecoin,DOGE,dogecoin,383,1,7,2021-08-17T02:24:03.000Z,0.32714995998556,6458450631.697495,2.22511082,-3.0918687,28.17659843,69.50120674,8.01020131,-26.5303791,2021-08-17 02:24:03+00:00
393,Monero,XMR,monero,161,1,29,2021-08-17T02:24:04.000Z,271.3311609279197,233007313.332001,1.15760925,-0.8116711,1.54121449,33.66366242,3.87259194,-15.27388989,2021-08-17 02:24:04+00:00
394,Ethereum,ETH,ethereum,5591,1,2,2021-08-17T02:24:02.000Z,3174.203858899744,23127987297.345253,0.66005511,-3.96048645,1.40692022,60.23473064,37.1337481,-0.54663066,2021-08-17 02:24:02+00:00
395,Cardano,ADA,cardano,289,1,4,2021-08-17T02:23:08.000Z,2.11900748133911,4414969600.9339485,2.34194246,-1.58359999,43.8832958,74.60484693,45.95404685,12.92715486,2021-08-17 02:23:08+00:00
396,Bitcoin,BTC,bitcoin,8910,1,1,2021-08-17T02:29:02.000Z,46209.120198132354,32910600242.99672,-0.21155309,-3.01169098,0.57550886,43.34935327,23.60045759,12.93771524,2021-08-17 02:29:02+00:00
397,Litecoin,LTC,litecoin,714,1,14,2021-08-17T02:29:02.000Z,179.6759405015538,2454552955.424396,0.49649073,-3.24841985,9.12101836,45.26060245,9.55743666,-35.43447161,2021-08-17 02:29:02+00:00
398,Dogecoin,DOGE,dogecoin,383,1,7,2021-08-17T02:29:03.000Z,0.32679668574903,6458709528.19306,0.94989509,-3.45364797,28.35065654,68.79247204,7.70293062,-26.34214201,2021-08-17 02:29:03+00:00
399,Monero,XMR,monero,161,1,29,2021-08-17T02:29:04.000Z,270.9853892533208,232997117.42385653,0.44139599,-0.95717167,1.47055915,33.44243696,3.08460643,-14.96165219,2021-08-17 02:29:04+00:00
400,Ethereum,ETH,ethereum,5591,1,2,2021-08-17T02:29:02.000Z,3172.506181657147,23097085509.45576,0.22908144,-4.06116497,1.40245967,59.75147136,36.58341207,-0.20294648,2021-08-17 02:29:02+00:00
401,Cardano,ADA,cardano,289,1,4,2021-08-17T02:28:08.000Z,2.1212613122501,4418554776.605174,1.34572246,-1.29357238,44.23837975,74.44135109,45.84084125,13.72694655,2021-08-17 02:28:08+00:00
402,Bitcoin,BTC,bitcoin,8910,1,1,2021-08-17T02:34:02.000Z,46280.75797502681,32932393151.178223,0.15888324,-2.89093499,0.72614159,43.52936952,23.28736138,13.24711271,2021-08-17 02:34:02+00:00
403,Litecoin,LTC,litecoin,714,1,14,2021-08-17T02:34:02.000Z,179.9910240465561,2458784054.7042537,0.84210907,-3.28851309,9.512273,45.64923035,9.15816771,-34.83887937,2021-08-17 02:34:02+00:00
404,Dogecoin,DOGE,dogecoin,383,1,7,2021-08-17T02:34:03.000Z,0.32750452915034,6467324567.830982,1.14935858,-3.47989364,28.47896226,69.89058463,7.64216487,-25.87642682,2021-08-17 02:34:03+00:00
405,Monero,XMR,monero,161,1,29,2021-08-17T02:34:04.000Z,271.4736797858715,233095246.65101483,0.6130887,-0.92928035,1.4853965,33.73644463,2.69249585,-14.52822523,2021-08-17 02:34:04+00:00
406,Ethereum,ETH,ethereum,5591,1,2,2021-08-17T02:34:02.000Z,3177.43132808479,23121041335.652824,0.60281636,-4.03913238,1.54173558,59.94476982,36.00869511,0.23372912,2021-08-17 02:34:02+00:00
407,Cardano,ADA,cardano,289,1,4,2021-08-17T02:33:08.000Z,2.12961740217119,4427034285.935453,1.15417821,-0.9335867,44.79432104,75.44709649,45.78446539,14.09740189,2021-08-17 02:33:08+00:00
408,Bitcoin,BTC,bitcoin,8910,1,1,2021-08-17T02:39:02.000Z,46352.712948157765,33025782476.84729,0.41320517,-2.68429624,0.88404696,44.0730875,22.99044247,12.85257936,2021-08-17 02:39:02+00:00
409,Litecoin,LTC,litecoin,714,1,14,2021-08-17T02:39:02.000Z,180.2237503591808,2461634877.194529,1.10178516,-3.03125201,9.03598892,46.12078057,8.71645179,-34.99222045,2021-08-17 02:39:02+00:00
410,Dogecoin,DOGE,dogecoin,383,1,7,2021-08-17T02:39:03.000Z,0.32846982028759,6474814600.929792,1.96542784,-2.63964715,28.64377873,70.57358485,7.83200127,-26.03891226,2021-08-17 02:39:03+00:00
411,Monero,XMR,monero,161,1,29,2021-08-17T02:39:04.000Z,272.13411131044603,233062288.5402238,0.99459042,-0.77940914,1.45518615,34.40393901,2.55517339,-14.630312,2021-08-17 02:39:04+00:00
412,Ethereum,ETH,ethereum,5591,1,2,2021-08-17T02:39:02.000Z,3180.02855274222,23140931639.944466,0.80589913,-3.93239538,1.60444342,60.40762262,35.88933519,-0.27458508,2021-08-17 02:39:02+00:00
413,Cardano,ADA,cardano,289,1,4,2021-08-17T02:38:08.000Z,2.13015079019876,4427917996.078075,1.56450413,-0.89894817,44.85473181,75.89087,44.98039277,13.34412367,2021-08-17 02:38:08+00:00
414,Bitcoin,BTC,bitcoin,8910,1,1,2021-08-17T02:44:02.000Z,46439.82574851004,33168556169.695354,0.52161218,-2.6307253,1.11622266,44.25358237,23.23783741,13.26671881,2021-08-17 02:44:02+00:00
415,Litecoin,LTC,litecoin,714,1,14,2021-08-17T02:44:02.000Z,180.4214599759992,2465776790.606715,0.31580179,-2.91514025,9.36418983,46.23023822,8.91110882,-35.1343952,2021-08-17 02:44:02+00:00
416,Dogecoin,DOGE,dogecoin,383,1,7,2021-08-17T02:44:03.000Z,0.32930885948731,6497274622.519322,1.82340284,-2.36588453,29.27088742,71.31712927,8.18398233,-25.55819501,2021-08-17 02:44:03+00:00
417,Monero,XMR,monero,161,1,29,2021-08-17T02:44:04.000Z,272.2441137788448,233998684.0904241,0.73958483,-0.88366159,1.3935457,34.10673577,2.65233029,-14.94583216,2021-08-17 02:44:04+00:00
418,Ethereum,ETH,ethereum,5591,1,2,2021-08-17T02:44:02.000Z,3190.012581638908,23204670627.63201,0.78442769,-3.73427372,2.00535218,60.94812294,36.50719975,0.24537563,2021-08-17 02:44:02+00:00
419,Cardano,ADA,cardano,289,1,4,2021-08-17T02:43:08.000Z,2.13340466664335,4438948872.114949,1.44953186,-0.59249232,45.12125344,76.23500276,45.2364656,13.44348001,2021-08-17 02:43:08+00:00
420,Bitcoin,BTC,bitcoin,8910,1,1,2021-08-17T02:49:02.000Z,46372.40496736448,32914188778.640087,0.0344236,-3.25812101,0.7360973,43.98111425,22.4589599,13.2529463,2021-08-17 02:49:02+00:00
421,Litecoin,LTC,litecoin,714,1,14,2021-08-17T02:49:02.000Z,180.25197650313044,2463186474.8705583,0.14551647,-3.21207485,9.39742341,45.99803376,8.28549988,-34.76594793,2021-08-17 02:49:02+00:00
422,Dogecoin,DOGE,dogecoin,383,1,7,2021-08-17T02:49:03.000Z,0.32960927241981,6495193883.397815,0.47916635,-2.90633969,29.03208466,71.61859079,7.91230201,-24.87479821,2021-08-17 02:49:03+00:00
423,Monero,XMR,monero,161,1,29,2021-08-17T02:49:04.000Z,272.2541644460621,233405187.2599305,0.35305902,-1.16559455,1.21977134,34.16233569,2.21143429,-14.36678565,2021-08-17 02:49:04+00:00
424,Ethereum,ETH,ethereum,5591,1,2,2021-08-17T02:49:02.000Z,3188.627905417922,23147408736.737656,0.34608361,-3.87871601,1.72554262,60.75384765,35.97122887,-0.00583942,2021-08-17 02:49:02+00:00
425,Cardano,ADA,cardano,289,1,4,2021-08-17T02:48:07.000Z,2.13357068371357,4447833488.236094,1.30318392,-1.07800036,45.09848566,76.11301229,44.81118025,14.13113926,2021-08-17 02:48:07+00:00
426,Bitcoin,BTC,bitcoin,8910,1,1,2021-08-17T02:54:02.000Z,46460.35974117568,32895923576.666523,0.48525273,-2.96221095,0.84676257,44.28936595,22.72673094,14.10488541,2021-08-17 02:54:02+00:00
427,Litecoin,LTC,litecoin,714,1,14,2021-08-17T02:54:02.000Z,180.83027582809464,2466985201.230788,0.85631745,-2.9840553,9.7289846,46.41117891,8.92022295,-34.02659433,2021-08-17 02:54:02+00:00
428,Dogecoin,DOGE,dogecoin,383,1,7,2021-08-17T02:54:03.000Z,0.32915335283034,6503001824.582867,1.15087604,-3.01685556,28.44750957,71.19258156,8.38532035,-24.1816224,2021-08-17 02:54:03+00:00
429,Monero,XMR,monero,161,1,29,2021-08-17T02:54:04.000Z,272.7821366446109,233623924.21119472,0.63333443,-0.89878663,1.34043423,34.48416013,2.49422543,-13.49953314,2021-08-17 02:54:04+00:00
