,name,symbol,slug,num_market_pairs,is_active,cmc_rank,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.last_updated
123,Monero,XMR,monero,161,1,29,2021-08-13T14:57:04.000Z,266.9402053805252,218173213.0858564,-0.67029646,4.32310773,1.83243329,31.1908372,-0.21712677,-36.18224226,2021-08-13 14:57:04+00:00
124,Ethereum,ETH,ethereum,5609,1,2,2021-08-13T14:57:02.000Z,3219.9055660181184,24578882299.548847,-0.56678222,6.15911098,15.87863276,60.11454144,25.33708772,-17.28963548,2021-08-13 14:57:02+00:00
125,Cardano,ADA,cardano,286,1,4,2021-08-13T14:56:07.000Z,1.98933326344569,6603911438.925474,-2.05733387,16.56636666,44.91532753,55.04107229,25.30348713,-12.38207498,2021-08-13 14:56:07+00:00
126,Bitcoin,BTC,bitcoin,8939,1,1,2021-08-13T14:57:02.000Z,46490.803034942764,29771587277.383003,-0.21336468,5.42977819,14.00839381,41.56722183,14.09709898,-5.76479995,2021-08-13 14:57:02+00:00
127,Litecoin,LTC,litecoin,710,1,13,2021-08-13T14:57:02.000Z,179.4888323366976,2165159586.9714813,-0.561177,10.96368595,23.89742778,36.81608976,1.98864853,-43.45252415,2021-08-13 14:57:02+00:00
128,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-13T14:57:03.000Z,0.27596130626624,3627450550.575296,-1.29274094,7.77012867,37.54444914,36.26780076,-16.40186229,-47.02651729,2021-08-13 14:57:03+00:00
129,Monero,XMR,monero,161,1,29,2021-08-13T14:57:04.000Z,266.9402053805252,218173213.0858564,-0.67029646,4.32310773,1.83243329,31.1908372,-0.21712677,-36.18224226,2021-08-13 14:57:04+00:00
130,Ethereum,ETH,ethereum,5609,1,2,2021-08-13T14:57:02.000Z,3219.9055660181184,24578882299.548847,-0.56678222,6.15911098,15.87863276,60.11454144,25.33708772,-17.28963548,2021-08-13 14:57:02+00:00
131,Cardano,ADA,cardano,286,1,4,2021-08-13T14:56:07.000Z,1.98933326344569,6603911438.925474,-2.05733387,16.56636666,44.91532753,55.04107229,25.30348713,-12.38207498,2021-08-13 14:56:07+00:00
132,Bitcoin,BTC,bitcoin,8939,1,1,2021-08-13T14:57:02.000Z,46490.803034942764,29771587277.383003,-0.21336468,5.42977819,14.00839381,41.56722183,14.09709898,-5.76479995,2021-08-13 14:57:02+00:00
133,Litecoin,LTC,litecoin,710,1,13,2021-08-13T14:57:02.000Z,179.4888323366976,2165159586.9714813,-0.561177,10.96368595,23.89742778,36.81608976,1.98864853,-43.45252415,2021-08-13 14:57:02+00:00
134,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-13T14:57:03.000Z,0.27596130626624,3627450550.575296,-1.29274094,7.77012867,37.54444914,36.26780076,-16.40186229,-47.02651729,2021-08-13 14:57:03+00:00
135,Monero,XMR,monero,161,1,29,2021-08-13T14:57:04.000Z,266.9402053805252,218173213.0858564,-0.67029646,4.32310773,1.83243329,31.1908372,-0.21712677,-36.18224226,2021-08-13 14:57:04+00:00
136,Ethereum,ETH,ethereum,5609,1,2,2021-08-13T14:57:02.000Z,3219.9055660181184,24578882299.548847,-0.56678222,6.15911098,15.87863276,60.11454144,25.33708772,-17.28963548,2021-08-13 14:57:02+00:00
137,Cardano,ADA,cardano,286,1,4,2021-08-13T14:56:07.000Z,1.98933326344569,6603911438.925474,-2.05733387,16.56636666,44.91532753,55.04107229,25.30348713,-12.38207498,2021-08-13 14:56:07+00:00
138,Bitcoin,BTC,bitcoin,8939,1,1,2021-08-13T14:57:02.000Z,46490.803034942764,29771587277.383003,-0.21336468,5.42977819,14.00839381,41.56722183,14.09709898,-5.76479995,2021-08-13 14:57:02+00:00
139,Litecoin,LTC,litecoin,710,1,13,2021-08-13T14:57:02.000Z,179.4888323366976,2165159586.9714813,-0.561177,10.96368595,23.89742778,36.81608976,1.98864853,-43.45252415,2021-08-13 14:57:02+00:00
140,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-13T14:57:03.000Z,0.27596130626624,3627450550.575296,-1.29274094,7.77012867,37.54444914,36.26780076,-16.40186229,-47.02651729,2021-08-13 14:57:03+00:00
141,Monero,XMR,monero,161,1,29,2021-08-13T14:57:04.000Z,266.9402053805252,218173213.0858564,-0.67029646,4.32310773,1.83243329,31.1908372,-0.21712677,-36.18224226,2021-08-13 14:57:04+00:00
142,Ethereum,ETH,ethereum,5609,1,2,2021-08-13T14:57:02.000Z,3219.9055660181184,24578882299.548847,-0.56678222,6.15911098,15.87863276,60.11454144,25.33708772,-17.28963548,2021-08-13 14:57:02+00:00
143,Cardano,ADA,cardano,286,1,4,2021-08-13T14:56:07.000Z,1.98933326344569,6603911438.925474,-2.05733387,16.56636666,44.91532753,55.04107229,25.30348713,-12.38207498,2021-08-13 14:56:07+00:00
144,Bitcoin,BTC,bitcoin,8939,1,1,2021-08-13T15:18:02.000Z,46261.29781423542,29343568741.47573,-0.51211302,4.47027037,11.82118167,40.74647029,13.79045091,-6.28065641,2021-08-13 15:18:02+00:00
145,Litecoin,LTC,litecoin,710,1,13,2021-08-13T15:18:02.000Z,175.45761090516615,2139916265.330453,-2.81243431,7.44930838,20.10804107,33.65490326,0.51791228,-44.84106667,2021-08-13 15:18:02+00:00
146,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-13T15:18:03.000Z,0.27085228615004,3530544387.267077,-2.6512785,4.08860047,34.3172688,33.79257669,-17.71124296,-47.63471461,2021-08-13 15:18:03+00:00
147,Monero,XMR,monero,161,1,29,2021-08-13T15:18:04.000Z,264.9065575632968,217229965.92955303,-1.33455782,2.89078636,0.72139185,30.36273277,-0.71069256,-36.64574448,2021-08-13 15:18:04+00:00
148,Ethereum,ETH,ethereum,5609,1,2,2021-08-13T15:18:02.000Z,3190.9631756337903,24206955335.75056,-1.25976614,4.96356319,13.8397087,58.73564781,24.74867599,-18.21189823,2021-08-13 15:18:02+00:00
149,Cardano,ADA,cardano,286,1,4,2021-08-13T15:17:07.000Z,1.95637578966342,6551462660.901428,-3.53858431,14.4908801,41.8614342,52.69292565,24.67096966,-14.31618471,2021-08-13 15:17:07+00:00
150,Bitcoin,BTC,bitcoin,8939,1,1,2021-08-13T15:19:02.000Z,46241.64905194982,29342129457.87678,-0.5473462,4.50759984,11.67601668,40.67083678,13.69929997,-6.30969737,2021-08-13 15:19:02+00:00
151,Litecoin,LTC,litecoin,710,1,13,2021-08-13T15:19:02.000Z,175.24302372270466,2146134061.5955608,-2.85050002,7.4141727,19.63619571,33.52420694,0.33269021,-44.71481667,2021-08-13 15:19:02+00:00
152,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-13T15:19:03.000Z,0.27112614535696,3530898073.3976507,-2.45946533,4.36933035,34.46724206,34.12285573,-17.61798161,-47.72103717,2021-08-13 15:19:03+00:00
153,Monero,XMR,monero,161,1,29,2021-08-13T15:19:04.000Z,264.72542332353584,217232007.82582805,-1.32250628,2.95270085,0.65165305,30.34812798,-0.82716152,-36.8348724,2021-08-13 15:19:04+00:00
154,Ethereum,ETH,ethereum,5609,1,2,2021-08-13T15:19:02.000Z,3192.2237163817363,24211746219.35638,-1.16918806,5.11520371,14.01657168,58.80995198,24.76653088,-18.22335814,2021-08-13 15:19:02+00:00
155,Cardano,ADA,cardano,286,1,4,2021-08-13T15:18:07.000Z,1.95237058733681,6553672629.81528,-3.79502151,14.21408903,41.35340439,52.42289612,24.21840078,-14.53818167,2021-08-13 15:18:07+00:00
156,Bitcoin,BTC,bitcoin,8939,1,1,2021-08-13T15:25:02.000Z,46233.72280805141,29412120285.259136,-0.6242423,4.45198298,11.25645715,40.71754737,13.55659015,-5.9921302,2021-08-13 15:25:02+00:00
157,Litecoin,LTC,litecoin,710,1,14,2021-08-13T15:25:02.000Z,174.97435237904793,2176053726.815663,-3.33024203,7.11847192,19.29012237,33.48272365,0.28405985,-44.63203452,2021-08-13 15:25:02+00:00
158,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-13T15:25:03.000Z,0.27078849799966,3534202014.107377,-2.79257603,4.02420104,33.89112831,34.36470327,-17.73505725,-47.5039304,2021-08-13 15:25:03+00:00
159,Monero,XMR,monero,161,1,29,2021-08-13T15:25:04.000Z,264.336605346096,217809134.7327769,-1.37668491,2.63777058,0.4605416,30.216017,-0.86480558,-36.42369587,2021-08-13 15:25:04+00:00
160,Ethereum,ETH,ethereum,5609,1,2,2021-08-13T15:25:02.000Z,3192.333380811673,24266792298.342674,-1.30672743,4.96220909,13.94661007,59.10242748,24.7942123,-17.79130741,2021-08-13 15:25:02+00:00
161,Cardano,ADA,cardano,286,1,5,2021-08-13T15:24:07.000Z,1.9609467846004,6598181089.508684,-3.45425736,15.02101834,41.81049035,53.13266766,24.51587827,-13.89111539,2021-08-13 15:24:07+00:00
162,Bitcoin,BTC,bitcoin,8939,1,1,2021-08-13T15:30:02.000Z,46236.63747614725,29422240710.13452,-0.48369009,4.5662857,10.87870676,40.8653831,13.80869598,-6.12603459,2021-08-13 15:30:02+00:00
163,Litecoin,LTC,litecoin,710,1,14,2021-08-13T15:30:02.000Z,174.55821813441898,2190282483.2972727,-3.24361911,7.0173094,18.15901247,33.2969248,-0.05920003,-44.94022056,2021-08-13 15:30:02+00:00
164,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-13T15:30:03.000Z,0.27057979758474,3533631580.478672,-2.3994921,4.20028297,32.27666172,34.34854154,-17.72863778,-47.79414943,2021-08-13 15:30:03+00:00
165,Monero,XMR,monero,161,1,29,2021-08-13T15:30:04.000Z,264.2978400081624,217501741.0382389,-1.14415918,2.67894972,0.51813961,30.39058749,-0.8269632,-36.17241785,2021-08-13 15:30:04+00:00
166,Ethereum,ETH,ethereum,5609,1,2,2021-08-13T15:30:02.000Z,3190.444004066334,24266844857.571392,-1.15445648,5.02186388,13.73585448,59.26172398,25.01000196,-17.91655447,2021-08-13 15:30:02+00:00
167,Cardano,ADA,cardano,286,1,5,2021-08-13T15:29:07.000Z,1.95945276041537,6611830585.7401705,-3.29321485,14.94138893,41.54294066,52.97886768,24.70809518,-13.73556855,2021-08-13 15:29:07+00:00
168,Bitcoin,BTC,bitcoin,8939,1,1,2021-08-13T15:35:02.000Z,46250.74410668778,29440819098.33044,-0.1299933,4.31262922,11.17050023,40.7264824,13.76116149,-5.917547,2021-08-13 15:35:02+00:00
169,Litecoin,LTC,litecoin,710,1,14,2021-08-13T15:35:02.000Z,175.43092057623502,2207711274.493305,-1.76279619,6.99474619,19.16172134,33.99724458,0.27822855,-44.32128981,2021-08-13 15:35:02+00:00
170,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-13T15:35:03.000Z,0.27118215289616,3536709829.350528,-1.32106326,3.60050389,33.20925101,34.91149319,-17.60412175,-47.41948464,2021-08-13 15:35:03+00:00
171,Monero,XMR,monero,161,1,29,2021-08-13T15:35:04.000Z,264.46040193844016,217312687.1354952,-0.36478506,2.24077414,0.91502567,30.64158033,-1.08227904,-35.8836425,2021-08-13 15:35:04+00:00
172,Ethereum,ETH,ethereum,5609,1,2,2021-08-13T15:35:02.000Z,3188.076690147557,24237143061.400017,-0.66955286,4.51283393,13.92886944,58.85890911,24.76925283,-17.88582219,2021-08-13 15:35:02+00:00
173,Cardano,ADA,cardano,286,1,5,2021-08-13T15:34:08.000Z,1.96876753071793,6645606124.307325,-0.90996093,15.01283994,42.05094181,53.7594142,25.11339247,-12.41727762,2021-08-13 15:34:08+00:00
174,Bitcoin,BTC,bitcoin,8939,1,1,2021-08-13T15:41:02.000Z,46260.90628171945,29438726930.86652,-0.21025388,4.46558694,10.88395565,40.96744087,13.96625164,-5.58698283,2021-08-13 15:41:02+00:00
175,Litecoin,LTC,litecoin,710,1,14,2021-08-13T15:41:02.000Z,175.2788146801358,2209366180.8632693,-1.90371015,7.09069021,18.61524941,34.36523793,0.19357435,-44.35444477,2021-08-13 15:41:02+00:00
176,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-13T15:41:03.000Z,0.27118616479847,3531483246.4858074,-1.28978592,3.58944645,33.29345141,35.36500182,-17.64312832,-47.19532066,2021-08-13 15:41:03+00:00
177,Monero,XMR,monero,161,1,29,2021-08-13T15:41:04.000Z,264.73703652033925,217348410.89445904,-0.36961564,2.42820724,0.70345398,31.08527678,-0.95543998,-35.67465146,2021-08-13 15:41:04+00:00
178,Ethereum,ETH,ethereum,5609,1,2,2021-08-13T15:41:02.000Z,3189.987104494297,24214695737.84003,-0.5767168,4.69377953,13.77617612,59.47635756,25.07069654,-17.54550814,2021-08-13 15:41:02+00:00
179,Cardano,ADA,cardano,286,1,4,2021-08-13T15:40:07.000Z,1.96929167018838,6665215510.288811,-0.94379145,15.03468197,41.72385963,54.69741753,25.10499268,-12.63946602,2021-08-13 15:40:07+00:00
180,Bitcoin,BTC,bitcoin,8939,1,1,2021-08-13T15:49:02.000Z,46287.53962253668,29497142436.922863,-0.47412834,4.34735315,10.74948082,41.14810022,13.92431006,-5.40717488,2021-08-13 15:49:02+00:00
181,Litecoin,LTC,litecoin,710,1,14,2021-08-13T15:49:02.000Z,175.04512622808366,2229609617.8356824,-2.53106443,6.38372688,17.9291718,34.26510646,-0.09383481,-44.10615013,2021-08-13 15:49:02+00:00
182,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-13T15:49:03.000Z,0.2718260071045,3541585692.660365,-1.87825283,3.35126064,33.4059148,36.24269271,-17.68684634,-47.16910988,2021-08-13 15:49:03+00:00
183,Monero,XMR,monero,161,1,29,2021-08-13T15:49:04.000Z,265.5311455853645,217064443.0813834,-0.7802714,2.36450491,1.00664597,31.4722938,-0.74093773,-35.38408109,2021-08-13 15:49:04+00:00
184,Ethereum,ETH,ethereum,5609,1,2,2021-08-13T15:49:02.000Z,3200.5614656091734,24252784703.02404,-0.67399182,4.74318488,13.74178864,60.56236358,25.11598912,-17.23648981,2021-08-13 15:49:02+00:00
185,Cardano,ADA,cardano,286,1,4,2021-08-13T15:48:10.000Z,1.98498091065341,6669605606.379267,-1.07113716,14.93607458,42.40635739,56.04298092,26.13902821,-12.22009417,2021-08-13 15:48:10+00:00
186,Bitcoin,BTC,bitcoin,8939,1,1,2021-08-13T15:54:02.000Z,46301.66607710933,29547990058.69554,-0.36369732,4.7272452,10.59892656,41.27493782,13.87634016,-5.51449631,2021-08-13 15:54:02+00:00
187,Litecoin,LTC,litecoin,710,1,14,2021-08-13T15:54:02.000Z,174.99017015535625,2232124035.447156,-2.27784456,6.9962039,17.71933404,34.17895603,-0.22924908,-44.23010355,2021-08-13 15:54:02+00:00
188,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-13T15:54:03.000Z,0.27159032338745,3540194813.3898134,-1.47710619,4.1731017,32.4992838,36.07582864,-17.75928426,-47.50526968,2021-08-13 15:54:03+00:00
189,Monero,XMR,monero,161,1,29,2021-08-13T15:54:04.000Z,265.40370721331584,217070407.6352638,-0.58599757,2.70617908,1.07061211,31.34144983,-1.08881894,-35.08364537,2021-08-13 15:54:04+00:00
190,Ethereum,ETH,ethereum,5609,1,2,2021-08-13T15:54:02.000Z,3201.5387894229843,24247088068.77127,-0.4512947,5.38167495,13.56623459,60.63256364,24.94776716,-17.34783487,2021-08-13 15:54:02+00:00
191,Cardano,ADA,cardano,286,1,4,2021-08-13T15:53:07.000Z,1.98899661299824,6672630813.706627,-0.50759074,15.62648999,42.49822837,56.40818458,26.15469648,-11.78738614,2021-08-13 15:53:07+00:00
192,Bitcoin,BTC,bitcoin,8939,1,1,2021-08-13T15:59:02.000Z,46399.694169499446,29699510510.07509,-0.12728295,4.98918343,9.98686728,41.43785793,13.99017568,-5.38572702,2021-08-13 15:59:02+00:00
193,Litecoin,LTC,litecoin,710,1,14,2021-08-13T15:59:02.000Z,175.91150942513806,2244692938.8045425,-1.93674119,7.76551256,18.03887358,34.74784033,-0.06175644,-43.92414002,2021-08-13 15:59:02+00:00
194,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-13T15:59:03.000Z,0.27276548352836,3555629901.292056,-1.09927291,4.99532274,33.08482215,36.34618641,-17.62468928,-47.52824767,2021-08-13 15:59:03+00:00
195,Monero,XMR,monero,161,1,29,2021-08-13T15:59:04.000Z,266.5110204225356,217710149.1638493,-0.11767606,3.27837021,1.35459783,31.8675551,-0.85002208,-35.09740975,2021-08-13 15:59:04+00:00
196,Ethereum,ETH,ethereum,5609,1,2,2021-08-13T15:59:02.000Z,3214.212109171921,24326793735.971897,-0.12825606,6.05204485,13.24691016,60.91098647,24.85513006,-17.13004879,2021-08-13 15:59:02+00:00
197,Cardano,ADA,cardano,286,1,4,2021-08-13T15:58:07.000Z,2.00699212301815,6743136553.833895,0.80224489,16.81793193,43.96433135,57.61772927,27.10128842,-11.32978685,2021-08-13 15:58:07+00:00
198,Bitcoin,BTC,bitcoin,8939,1,1,2021-08-13T16:04:02.000Z,46482.58265065584,29651550930.37282,-0.00387706,5.28722033,8.76501848,41.63643171,14.78226666,-4.30508692,2021-08-13 16:04:02+00:00
199,Litecoin,LTC,litecoin,710,1,14,2021-08-13T16:04:02.000Z,176.98554294984817,2243738023.4136624,-1.49155217,8.59396263,18.17718267,35.52936397,0.86850624,-42.6772946,2021-08-13 16:04:02+00:00
200,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-13T16:04:03.000Z,0.27495070653734,3547126887.761717,-0.47801967,6.11490965,33.45499934,37.20713769,-16.45898621,-46.04825856,2021-08-13 16:04:03+00:00
201,Monero,XMR,monero,161,1,29,2021-08-13T16:04:04.000Z,267.1501090946599,218487989.91941023,-0.35601841,3.64042122,0.89964519,31.92728666,-0.31666134,-34.05203849,2021-08-13 16:04:04+00:00
202,Ethereum,ETH,ethereum,5609,1,2,2021-08-13T16:04:02.000Z,3225.9209043001138,24126154112.257786,0.19222574,6.76102547,12.525756,61.3454448,25.84795584,-15.7595611,2021-08-13 16:04:02+00:00
203,Cardano,ADA,cardano,286,1,4,2021-08-13T16:03:07.000Z,2.00122071829176,6733181085.13063,0.18804311,17.11284606,42.57762619,56.95962725,27.00199599,-9.98273015,2021-08-13 16:03:07+00:00
204,Bitcoin,BTC,bitcoin,8939,1,1,2021-08-13T16:09:02.000Z,46445.42946435491,29575780354.10453,0.25545919,4.83148992,8.2528831,41.44378544,14.57054544,-4.12980326,2021-08-13 16:09:02+00:00
205,Litecoin,LTC,litecoin,710,1,14,2021-08-13T16:09:02.000Z,176.7905535142394,2244232126.54946,-0.76193249,7.59609816,17.57335003,35.35207533,-0.28450166,-42.4681129,2021-08-13 16:09:02+00:00
206,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-13T16:09:03.000Z,0.2747049377647,3539358034.553736,0.82605382,5.32662103,33.50297861,37.10137905,-17.73378201,-46.05455285,2021-08-13 16:09:03+00:00
207,Monero,XMR,monero,161,1,29,2021-08-13T16:09:04.000Z,266.77126250028584,218338172.17703423,0.32065624,2.91756276,0.41392641,31.7481745,-1.0305411,-33.70556683,2021-08-13 16:09:04+00:00
208,Ethereum,ETH,ethereum,5609,1,2,2021-08-13T16:09:02.000Z,3221.305219562322,24044774633.16762,0.4797065,6.19750784,12.25488392,60.927052,24.52176908,-15.63037666,2021-08-13 16:09:02+00:00
209,Cardano,ADA,cardano,286,1,4,2021-08-13T16:08:07.000Z,1.99639935679181,6722944659.390921,1.32365886,16.03790273,41.59284659,56.62892029,25.75130106,-9.72038201,2021-08-13 16:08:07+00:00
210,Bitcoin,BTC,bitcoin,8939,1,1,2021-08-13T16:14:02.000Z,46403.18657549851,29541941476.26729,0.05131462,4.90562484,8.5772726,41.36703209,15.02662836,-3.89558965,2021-08-13 16:14:02+00:00
211,Litecoin,LTC,litecoin,710,1,14,2021-08-13T16:14:02.000Z,176.79183791725546,2251841314.577929,-0.41765183,7.82225826,17.90761074,35.47942113,0.11672819,-42.48359161,2021-08-13 16:14:02+00:00
212,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-13T16:14:03.000Z,0.27432028869539,3536383073.916337,0.53359697,5.64763512,33.08706035,36.76642183,-17.80504116,-45.8607853,2021-08-13 16:14:03+00:00
213,Monero,XMR,monero,161,1,29,2021-08-13T16:14:04.000Z,266.36852137444936,218458347.2506677,0.32200287,2.98707398,0.64287281,31.50721632,-0.83818515,-33.64642927,2021-08-13 16:14:04+00:00
214,Ethereum,ETH,ethereum,5609,1,2,2021-08-13T16:14:02.000Z,3218.3288726713604,23978249666.45221,0.35202741,6.31304718,12.13841461,60.97688513,24.98029555,-15.49155241,2021-08-13 16:14:02+00:00
215,Cardano,ADA,cardano,286,1,4,2021-08-13T16:13:07.000Z,1.99617201825355,6753031707.541554,1.50630177,16.35015268,40.68633276,56.46538288,26.01465495,-8.89650496,2021-08-13 16:13:07+00:00
216,Bitcoin,BTC,bitcoin,8939,1,1,2021-08-13T16:19:02.000Z,46251.43134376637,29444490402.42176,0.02115472,4.98931726,8.27603371,41.14733771,14.07511169,-4.48673359,2021-08-13 16:19:02+00:00
217,Litecoin,LTC,litecoin,710,1,14,2021-08-13T16:19:02.000Z,174.1892109149568,2256597730.1468787,-0.60134366,6.93756525,16.3014752,33.94434785,-1.99288948,-43.61399645,2021-08-13 16:19:02+00:00
218,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-13T16:19:03.000Z,0.27229676506053,3522274979.368414,0.43176201,5.79555917,32.37425823,36.59140063,-19.03045294,-46.66627686,2021-08-13 16:19:03+00:00
219,Monero,XMR,monero,161,1,29,2021-08-13T16:19:04.000Z,264.84682483196445,217405471.7734249,0.04585941,2.6566962,-0.00897453,31.26408335,-1.88055014,-34.37859813,2021-08-13 16:19:04+00:00
220,Ethereum,ETH,ethereum,5609,1,2,2021-08-13T16:19:02.000Z,3201.668117103703,23832800810.705463,0.29585648,6.4295657,11.73737583,61.02520737,23.25051098,-16.30533217,2021-08-13 16:19:02+00:00
221,Cardano,ADA,cardano,286,1,4,2021-08-13T16:18:07.000Z,1.97957521429622,6727090703.914692,1.39341512,16.10572752,39.87000276,55.94506521,24.33360543,-10.98308474,2021-08-13 16:18:07+00:00
222,Bitcoin,BTC,bitcoin,8939,1,1,2021-08-13T16:24:02.000Z,46358.1902354062,29430184108.737297,0.18336134,5.16434643,9.14729089,41.29029625,14.81152499,-4.02936687,2021-08-13 16:24:02+00:00
223,Litecoin,LTC,litecoin,710,1,14,2021-08-13T16:24:02.000Z,175.36230388386633,2266654620.261702,0.19991324,7.60329094,17.18570621,34.469289,-1.0465152,-43.05918854,2021-08-13 16:24:02+00:00
224,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-13T16:24:03.000Z,0.27317700572698,3516150551.2803087,0.61886479,6.31025136,33.44145795,36.86287358,-18.21757918,-46.02863126,2021-08-13 16:24:03+00:00
225,Monero,XMR,monero,161,1,29,2021-08-13T16:24:04.000Z,265.5781400188466,217802465.53175348,0.30730686,3.11634318,0.56082269,31.22598456,-1.31729912,-33.89372534,2021-08-13 16:24:04+00:00
226,Ethereum,ETH,ethereum,5609,1,2,2021-08-13T16:24:02.000Z,3209.835265217668,23769977355.74068,0.39664548,6.63887101,12.28130306,60.83377238,23.65125553,-15.78643973,2021-08-13 16:24:02+00:00
227,Cardano,ADA,cardano,286,1,4,2021-08-13T16:23:07.000Z,1.98674375337165,6747428676.060613,1.39000114,17.04895205,40.35910048,56.21667181,25.03643221,-10.24014042,2021-08-13 16:23:07+00:00
228,Bitcoin,BTC,bitcoin,8939,1,1,2021-08-13T16:29:02.000Z,46419.12879322253,29556939616.723663,0.31308897,5.58624538,8.90123823,41.33933075,15.24827325,-3.38651946,2021-08-13 16:29:02+00:00
229,Litecoin,LTC,litecoin,710,1,14,2021-08-13T16:29:02.000Z,176.09918167640765,2296335589.4408364,0.78745975,8.57401,17.6594248,34.68058972,-0.33442791,-42.1189726,2021-08-13 16:29:02+00:00
230,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-13T16:29:03.000Z,0.27456005711328,3514835998.7069616,1.33391257,7.7649616,33.36666813,37.18128575,-17.68132295,-45.16083065,2021-08-13 16:29:03+00:00
231,Monero,XMR,monero,161,1,29,2021-08-13T16:29:04.000Z,265.7037656284801,218276786.5033365,0.46564373,3.38753636,0.49189431,30.97263255,-0.96125334,-33.29328571,2021-08-13 16:29:04+00:00
232,Ethereum,ETH,ethereum,5609,1,2,2021-08-13T16:29:02.000Z,3221.0023650587136,23857057708.062176,0.8482064,7.65964133,12.02040365,60.96804585,24.14073103,-14.90390312,2021-08-13 16:29:02+00:00
233,Cardano,ADA,cardano,286,1,4,2021-08-13T16:28:07.000Z,1.99851852083591,6777344092.081645,2.12104989,18.231054,41.55581958,56.78156458,26.16202499,-8.86561466,2021-08-13 16:28:07+00:00
234,Bitcoin,BTC,bitcoin,8939,1,1,2021-08-13T16:34:02.000Z,46370.09980649141,29396441544.202087,0.15700083,5.56262612,9.11284399,40.95166521,15.33416227,-2.7126895,2021-08-13 16:34:02+00:00
235,Litecoin,LTC,litecoin,710,1,14,2021-08-13T16:34:02.000Z,176.41116406014214,2305691558.716361,0.44972283,8.85586776,17.99310579,34.84077696,0.22144685,-41.62704689,2021-08-13 16:34:02+00:00
236,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-13T16:34:03.000Z,0.27407084044307,3478985589.580922,0.93599076,7.8552207,33.94070089,36.62592516,-17.3653994,-44.21510988,2021-08-13 16:34:03+00:00
237,Monero,XMR,monero,161,1,29,2021-08-13T16:34:04.000Z,265.4538066982436,218149332.3944009,0.28457163,3.43777446,0.74349313,30.69758967,-0.93961707,-32.81929391,2021-08-13 16:34:04+00:00
238,Ethereum,ETH,ethereum,5609,1,2,2021-08-13T16:34:02.000Z,3218.7048359096834,23756310588.056984,0.86583794,7.57723291,12.16854159,60.5207927,24.28449725,-13.76649909,2021-08-13 16:34:02+00:00
239,Cardano,ADA,cardano,286,1,4,2021-08-13T16:33:08.000Z,1.99816112261513,6777976227.734324,1.38673493,18.58961661,41.67776193,56.62024051,26.24000198,-8.26057298,2021-08-13 16:33:08+00:00
240,Bitcoin,BTC,bitcoin,8939,1,1,2021-08-13T16:39:02.000Z,46424.301061390346,29366765392.125057,0.29135542,5.47807844,9.06280541,41.48454788,15.67854299,-3.07549917,2021-08-13 16:39:02+00:00
241,Litecoin,LTC,litecoin,710,1,14,2021-08-13T16:39:02.000Z,176.86060503198013,2312006293.3055367,0.65630176,8.68628328,18.1796407,35.38125171,1.00155779,-41.75704239,2021-08-13 16:39:02+00:00
242,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-13T16:39:03.000Z,0.27420165026302,3468480187.050817,0.91102163,7.89438126,33.73608819,37.09738924,-17.11293953,-44.80565426,2021-08-13 16:39:03+00:00
243,Monero,XMR,monero,161,1,29,2021-08-13T16:39:04.000Z,266.3962871220919,218773986.92889163,0.51105686,3.34490325,1.07639591,31.4843484,-0.35978087,-33.0428801,2021-08-13 16:39:04+00:00
244,Ethereum,ETH,ethereum,5609,1,2,2021-08-13T16:39:02.000Z,3221.412601514069,23710084308.39534,0.92526664,7.52901742,12.24442107,61.15101519,24.83593776,-14.29779109,2021-08-13 16:39:02+00:00
245,Cardano,ADA,cardano,286,1,4,2021-08-13T16:38:07.000Z,1.99904053011133,6772879184.17527,1.27151422,18.5230418,41.18562117,56.7690164,27.31140622,-8.7546386,2021-08-13 16:38:07+00:00
246,Bitcoin,BTC,bitcoin,8939,1,1,2021-08-13T16:44:02.000Z,46414.757605203886,29326357698.69805,0.49937684,5.38506864,9.33788632,41.43493859,16.38618254,-3.00275888,2021-08-13 16:44:02+00:00
